cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
34,14.303650982865982,0.00000064144952954,0.00000017264178464,0.00835926131570231,9.978367919140826,4.751345717281702,31.9173863255386
35,14.684127818012445,0.00000037889400135,0.0000001015673035,0.00695817722021521,9.666508523867591,4.616864609713251,31.547136224320305
36,15.061345900000472,0.00000022441812116,0.00000005993101501,0.00581773051023899,9.390254162078273,4.496325453378874,31.20044012318426
37,15.432388832348085,0.00000013326311361,0.00000003546209506,0.00488360978778386,9.146197356121684,4.388570362417844,30.87701308006903
38,15.794834925581494,0.00000007932374197,0.00000002103868033,0.00411408250095078,8.931182549364557,4.292492126659637,30.57646057168461
39,16.146684576564706,0.00000004732272947,0.00000001251244506,0.00347681148405465,8.742315306534605,4.2070494739310575,30.298287661785874
40,16.48630236399846,0.00000002829077203,0.00000000745875234,0.00294653653227473,8.57695877460041,4.131274487214711,30.04190862901284
41,16.81236998768061,0.00000001694596131,0.00000000445578285,0.00250337229197518,8.432722144958898,4.064274730036111,29.80665711330694
42,17.12384731914009,0.00000001016892015,0.00000000266717847,0.0021315485356704,8.307444469891875,4.005231925556785,29.591796602173474
43,17.41993961461394,0.00000000611243463,0.00000000159951988,0.00181847039404972,8.1991761607359,3.9533985039740394,29.396531000694388
44,17.700069481016357,0.00000000367985356,0.00000000096090135,0.00155401177321238,8.106159745680143,3.908092939715548,29.220015035173297
45,17.963852559616207,0.00000000221856626,0.00000000057818171,0.00132998001679673,8.026810923403374,3.868694512081217,29.061364284014683
46,18.21107615412433,0.00000000133934,0.00000000034841244,0.00113970727690086,7.9597005619797745,3.834637914482984,28.919664685020194
47,18.441680216229006,0.00000000080954152,0.00000000021024058,0.00097773633793459,7.903538020105719,3.8054079880385268,28.793981422000524
48,18.65574023691955,0.00000000048986087,0.00000000012702385,0.00083957736191055,7.8571559790320995,3.780534749484929,28.683367139033887
49,18.853451692690655,0.00000000029672168,0.00000000007683415,0.0007215182649067,7.819496845599595,3.759588809467243,28.586869465679303
50,19.03511577286251,0.00000000017989885,0.00000000004652435,0.00062047593037233,7.7896007023417475,3.742177226450627,28.50353786113369
51,19.20112617496356,0.00000000010916207,0.00000000002819824,0.00053387872610051,7.766594727118171,3.7279398072990912,28.432429801023005
52,19.351956804058716,0.00000000006628925,0.00000000001710569,0.00045957317340802,7.749683972943093,3.7165458431794183,28.37261633901707
53,19.4881502520471,0.00000000004028172,0.00000000001038481,0.00039574936826538,7.738143381904298,3.7076912554028167,28.323187078594046
54,19.610306966184652,0.00000000002449255,0.00000000000630901,0.00034088105027464,7.731310900536633,3.7010961175930266,28.283254589739375
55,19.719075043599346,0.00000000001490015,0.00000000000383526,0.00029367718098501,7.728581564325549,3.6965025163655763,28.251958302580146
56,19.81514061111741,0.00000000000906879,0.00000000000233276,0.00025304261694376,7.729402423785563,3.6936727112391794,28.228467906078098
57,19.899218767820443,0.00000000000552184,0.00000000000141957,0.00021804600895701,7.733268192131751,3.692387554876493,28.21198627580221
58,19.972045081783776,0.00000000000336332,0.00000000000086422,0.00018789347344977,7.739717503803092,3.6924451363394195,28.201751951088447
59,20.034367642732843,0.00000000000204918,0.00000000000052632,0.00016190689814954,7.748329683232197,3.6936596124085233,28.197041178963342
60,20.086939679215565,0.00000000000124882,0.00000000000032064,0.0001395059871521,7.758721933763249,3.69586019485641,28.19716954026706
61,20.130512752662398,0.00000000000076121,0.00000000000019539,0.00012019333785929,7.7705468671450335,3.698890264673644,28.201493172523097
62,20.165830541758595,0.00000000000046406,0.00000000000011909,0.00010354198770728,7.783490304326117,3.702606587478012,28.20940960421438
63,20.19362322928353,0.00000000000028295,0.00000000000007259,0.00008918498201634,7.797269288184964,3.7068786075909026,28.220358216106554
64,20.214602500398264,0.00000000000017253,0.00000000000004426,0.00007680660316565,7.811630258216794,3.7115878014629304,28.233820346925874
65,20.229457156718713,0.00000000000010521,0.00000000000002699,0.00006613497126642,7.826347345979738,3.7166270742174157,28.24931906283588
66,20.23884934482643,0.00000000000006416,0.00000000000001646,0.00005693578183971,7.841220758205831,3.721900186010303,28.266418612545184
67,20.243411391557952,0.00000000000003913,0.00000000000001004,0.00004900698995249,7.85607522185489,3.727321197642413,28.284723592304303
68,20.243743231860204,0.00000000000002386,0.00000000000000612,0.00004217428531548,7.870758471993582,3.732813927376016,28.303877847322305
69,20.240410408548502,0.00000000000001455,0.00000000000000373,0.00003628723091254,7.885139769195062,3.7383114131801873,28.323563138093927
70,20.233942617247827,0.00000000000000887,0.00000000000000228,0.00003121596029421,7.899108438167908,3.7437553766423433,28.34349760164965
71,20.224832764374966,0.00000000000000541,0.00000000000000139,0.00002684834687723,7.912572423543765,3.749095686527114,28.363434038739634
72,20.21353650140745,0.0000000000000033,0.00000000000000085,0.00002308757334427,7.925456862202463,3.754289821435069,28.383158058388744
73,20.20047219500475,0.00000000000000201,0.00000000000000052,0.00001985004123535,7.937702674227548,3.7593023322159844,28.40248611110198
74,20.18602128986191,0.00000000000000123,0.00000000000000031,0.0000170635706185,7.949265176612561,3.7641043057333365,28.421263441275553
75,20.170529019500336,0.00000000000000075,0.00000000000000019,0.00001466584775633,7.960112725238473,3.768672832273215,28.439361988123014
76,20.154305419504706,0.00000000000000046,0.00000000000000012,0.0000126030852936,7.970225391483329,3.772990479360974,28.456678262722075
77,20.137626597933995,0.00000000000000028,0.00000000000000007,0.00001082886495181,7.979593680179792,3.7770447750156912,28.473131226703664
78,20.120736218676704,0.00000000000000017,0.00000000000000004,0.00000930313724891,7.988217295581472,3.780827703561389,28.488660195725338
79,20.10384715527387,0.0000000000000001,0.00000000000000003,0.00000799135653877,7.996103961611336,3.784335217052146,28.50322278828396
80,20.087143275077057,0.00000000000000006,0.00000000000000002,0.00000686373282619,8.003268302019672,3.78756676518328,28.516792937713667
