cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
82,26.944772991482655,0.413950896150103,0.16394390420871777,2.9220638762699966,7.181010809531928,2.484302658750897,51.13188900742819
83,26.946770761744023,0.41284464097974066,0.16346846747620097,2.912756237033215,7.1975458093469795,2.489568088829445,51.16214933380786
84,26.9442626855382,0.41168173918841156,0.16297642821447372,2.9031916827389534,7.214068824425468,2.4948886108761155,51.19385477373288
85,26.937713745093575,0.41046040912832676,0.16246671150034345,2.8933535568469546,7.230469999743472,2.5002242341190826,51.22675849399271
86,26.927576324081276,0.4091796151723062,0.1619385329214536,2.8832298809895898,7.246649531624372,2.5055382448400154,51.26062452951778
87,26.914288062942077,0.40783900987674354,0.16139137834236625,2.8728130181572324,7.262517473615885,2.5107971618944664,51.295228691087914
88,26.8982699851576,0.40643887569949333,0.1608249834452455,2.8620993332428335,7.277993509786892,2.5159706816984544,51.33035930928403
89,26.87992489204331,0.4049800666134414,0.16023931314083026,2.8510888526344194,7.293006695379582,2.5210316124111,51.36581781922304
90,26.859636021047805,0.40346394998805263,0.1596345409617084,2.8397849247581717,7.307495165415693,2.5259557972571787,51.401419192070044
91,26.83776596013465,0.40189234912785315,0.1590110285609887,2.8281938836081806,7.3214058124877495,2.5307220271456856,51.43699222062185
92,26.814655808639486,0.4002674868598123,0.1583693054456016,2.8163247173573684,7.3346939355506695,2.535311942944387,51.47237966738364
93,26.79062457306861,0.3985919305524268,0.15771004907504504,2.8041887441341915,7.347322862052617,2.5397099279605237,51.50743828450138
94,26.765968784657108,0.39686853892958646,0.15703406545389595,2.7917992969793635,7.359263546195882,2.5439029913496625,51.542038715658556
95,26.740962324149006,0.3951004110137623,0.15634227034034914,2.7791714198746256,7.3704941464917155,2.547880643324701,51.57606529059566
96,26.715856438203545,0.39329083749748844,0.15563567118399593,2.766321576570485,7.380999586063061,2.551634763162492,51.6094157232662
97,26.690879931066657,0.39144325480127573,0.1549153498945867,2.753267373741131,7.390771099354245,2.5551594611049584,51.642000724814544
98,26.6662395146666,0.389561202031715,0.15418244653022586,2.7400272997714277,7.399805769028322,2.5584509353240925,51.67374354255684
99,26.64212030008,0.38764828100721693,0.15343814397887956,2.726620480241641,7.408106056873701,2.561507325166021,51.70457943598525
100,26.618686413349515,0.3857081194720368,0.15268365369177478,2.7130664509285225,7.415679332507535,2.5643285619091665,51.73445510051304
