cycle,first(SEIR_maths).S,first(SEIR_maths).ES,first(SEIR_maths).IS,first(SEIR_maths).RS,first(SEIR_maths).ER,first(SEIR_maths).IR,first(SEIR_maths).RR
0,100.0,0.0,2.0,0.0,0.0,1.0,0.0
1,94.22688331035484,2.7922239118469214,0.8130274957312476,1.7006160593833968,2.366347757902199,0.7400241342355229,1.0480347608183096
2,90.67398920955668,2.76169706980166,0.6093865201442213,3.504020494344162,3.1780730662334222,0.8724805858054904,2.775844402228337
3,87.09754735205054,2.5222534499473963,0.5687011346947121,4.937080782369533,3.9461780855323747,1.1059704709009295,4.804153031520786
4,83.05539452700467,2.3661681651360724,0.5656713875182193,6.037352156652033,4.902717997442493,1.4118793157730345,7.137183317867592
5,78.39052038951507,2.2840633123899816,0.5752020362003861,6.865767037353814,6.100504234084956,1.796536812456073,9.820186646933461
6,73.04010524069781,2.236470372491827,0.5877157534142082,7.452309405990258,7.5573084160428365,2.268847610434032,12.87984176554475
7,67.02337110587024,2.18886403535118,0.5967318789825198,7.801872486404125,9.267632713459443,2.833751750359612,16.30308011164606
8,60.45102443337299,2.115748884982527,0.5971070378154849,7.908041791377343,11.196558500980577,3.4887076763873326,20.023358231646245
9,53.52644978301529,2.00183927838916,0.5851076671038266,7.767445468036214,13.274394088920728,4.22079725755924,23.915431617613116
10,46.5273300708239,1.8429308916143836,0.5588704945609865,7.392000828669097,15.398257791330662,5.0051804235002235,27.80423264394937
11,39.76516043975477,1.6454425476554018,0.5187715955627918,6.8158286758929005,17.443511414230823,5.806063425785085,31.49029358000066
12,33.53105274651978,1.4237623807297015,0.46737900915171404,6.094195053936813,19.283802339906675,6.5807825732087215,34.786714144355926
13,28.04510563245192,1.195774929520699,0.4088576954872417,5.29465922531802,20.81381031179648,7.286364585051931,37.55546226104373
14,23.42673686478441,0.9781082654769867,0.3479784520320671,4.484154857259197,21.96670769916458,7.886671729344464,39.729527947023264
15,19.693604272915525,0.7827943806421953,0.2890898652141938,3.717395946643311,22.72071008336535,8.357831936184532,41.31405695749251
16,16.783766107231816,0.6161335701843582,0.23540269544832546,3.030559393432355,23.09434064724764,8.690426449508772,42.36963155226652
17,14.5880600791537,0.47940901375490436,0.18873931031675675,2.4409833618764996,23.134500690710215,8.888337900183226,42.987475375826186
18,12.98031403066181,0.37050382165644496,0.14967760757162918,1.9510060651803718,22.902756629643104,8.965346081986333,43.2664243718558
19,11.83865208203893,0.2855587616499102,0.1179028787482103,1.5532930310757487,22.463816641696496,8.940957921160834,43.29717578675676
20,11.056924509759508,0.22021579055640728,0.092590022508261,1.2356744521278897,21.877832296079784,8.83665713545791,43.154592378979615
21,10.548547123699407,0.17035917152234228,0.07271132072769648,0.9846152714861852,21.196377914599097,8.673173935166936,42.89607682950547
22,10.245804514894768,0.13245631846770686,0.0572379406121743,0.7872675168527646,20.46114581138766,8.468865353292545,42.56338185349579
23,10.097087515064597,0.10364545447325824,0.04524747030676776,0.632437601605866,19.704296579838655,8.239006826180011,42.18575827340084
24,10.063606880617877,0.0816914605972883,0.03596559211632316,0.5108666330379693,18.949632370558465,7.995704273787226,41.78318239462175
25,10.11635652950347,0.06488871371357094,0.02876899875749738,0.4151423871367297,18.214052651560564,7.748161740944297,41.36908924129581
26,10.233612849136575,0.05195410624308776,0.02316938965725239,0.3394518484085982,17.50898995211678,7.503109844979619,40.952458616925604
27,10.399002690316077,0.04193013608605478,0.01879078753172988,0.2792926788106179,16.841682721371928,7.265271943183223,40.53930527900981
28,10.600065842387542,0.03410487525556841,0.01534669435581357,0.23120156736311165,16.216236505895292,7.037800713511161,40.13369596477199
29,10.827208805203346,0.02794921913080396,0.01261998330980527,0.19252223267242413,15.634474071749988,6.822655043063289,39.73842098812208
30,11.072952405539999,0.02306919466164025,0.01044640906270445,0.16121762563004663,15.096597522356701,6.620909130737487,39.35542707901978
31,11.33139338244992,0.01917039712796539,0.00870163696667454,0.13572266078317624,14.601692980636308,6.432997224339147,38.986091505985094
32,11.597818984570434,0.01603176940050733,0.00729129759592869,0.11483092705681017,14.148108412186833,6.258902441025528,38.631393804189635
33,11.868429902097583,0.01348638744095936,0.00614347933930241,0.09760852347048335,13.733731862119198,6.098299510357854,38.29202306201138
34,12.140139557900682,0.01140741517414394,0.00520311287353244,0.08332893097132578,13.356192987439316,5.95066083823431,37.96844553436208
35,12.410427188444029,0.0096978371792346,0.00442779031410829,0.07142391666375575,13.013006380943825,5.815334071140858,37.6609483315211
36,12.677228904565082,0.00828293841958652,0.00378465725990926,0.06144653222976715,12.701671273435538,5.691597910264336,37.36966896509549
37,12.938855694345616,0.00710477779213033,0.00324810075985986,0.05304318518995625,12.419738919963358,5.578701560183207,37.094616685054035
38,13.193930665386302,0.00611810941561542,0.00279802537568008,0.0459325004718908,12.164856319516726,5.4758920108973355,36.835689114408744
39,13.441340141993521,0.00528735731915378,0.00241856327383022,0.03988926341004086,11.934792817122412,5.382432374224784,36.59268618857142
40,13.680194840580281,0.0045843591158938,0.00209710491400439,0.03473217095469631,11.727454503004106,5.297613715436163,36.365322500880104
41,13.90979846163539,0.00398667337216863,0.00182356709266401,0.03031444431826776,11.540890066748874,5.220762211814199,36.15323862379615
42,14.129621811161387,0.00347630216771929,0.00158983730269865,0.02651659900434276,11.373290806675916,5.151243001232549,35.95601167394151
43,14.339281104064755,0.00303872106906952,0.00138934960497117,0.0232408478841839,11.222986769981095,5.088461727288402,35.77316522731384
44,14.538519479423625,0.00266213797875523,0.00121675904770754,0.02040674584958765,11.088440454430504,5.031864518433499,35.604178611340686
45,14.727191022988515,0.00233692336635416,0.00106769030169252,0.0179477828181317,10.968239095170826,4.980936936804955,35.44849556739009
46,14.905246780164168,0.00205516958080377,0.00093854247995413,0.01580870462605459,10.861086257648385,4.935202282060748,35.30553226933994
47,15.072722376781524,0.0018103479569494,0.00082633672056511,0.0139433953592363,10.76579323421011,4.894219523997853,35.174684688001044
48,15.229726961500258,0.00159704044833336,0.00072859649489148,0.01231319489783693,10.681270578160296,4.857581055468868,35.05533530024302
